id,time,team,source,size,odds,book,sport,date,timestamp,market,over/under,Line #,implied_prob,r,fd_odds,fd_odds_5s,fd_odds_10s,dk_odds,dk_odds_5s,dk_odds_10s,br_odds,br_odds_5s,br_odds_10s,czr_odds,czr_odds_5s,czr_odds_10s,es_odds,es_odds_5s,es_odds_10s,ka_odds,ka_odds_5s,ka_odds_10s,mgm_odds,mgm_odds_5s,mgm_odds_10s,li_odds,li_odds_5s,li_odds_10s,nv_odds,nv_odds_5s,nv_odds_10s,fv_odds,fv_odds_5s,fv_odds_10s
2043291,2/15/2026 18:50,wala,ws,3400,174,d,ts,2/15/2026,13:50:50,0,,,0.365,l,0.4348,0.4444,0.4444,0.365,0.3817,0.3774,0.4202,0.4202,0.4292,0.4444,0.4444,0.4444,0.3846,0.4,0.4,0.4082,0.4082,0.4082,,,,0.4255,0.4255,0.4167,0.4202,0.4202,0.4202,0.3846,0.3876,0.3891
2054461,2/18/2026 18:12,atma,ws,3800,156,d,ts,2/18/2026,13:12:19,0,,,0.3906,l,0.4902,,0.4902,0.3906,,0.4255,0.4255,,0.4587,0.4545,,0.4545,0.4167,,0.4348,0.4082,,0.4587,,,,0.4444,,0.4651,,,,0.4065,,0.4329
2071658,2/21/2026 17:04,appl,ws,5100,183,d,ts,2/21/2026,12:04:47,0,,,0.3534,l,0.4255,0.3922,0.3922,0.3534,0.3534,0.3546,0.4348,0.4348,0.4,0.3846,0.3846,0.3846,0.4,0.4,0.3704,0.4082,0.4082,0.3968,,,,,,,,,,0.3817,0.369,0.3497
2107881,2/26/2026 5:01,kovc,ws,5100,190,c,ts,2/25/2026,0:01:05,0,,,0.3448,l,0.4167,,0.3636,0.4115,,0.3534,0.4386,,0.3636,0.3448,,0.3448,0.4167,,0.3704,0.4082,,0.3257,0.4,,0.3571,0.4,,0.3774,,,,0.3759,,0.3247
2101594,2/25/2026 19:58,rind,ws,3400,200,c,ts,2/25/2026,14:58:00,0,,,0.3333,w,0.4,0.4,0.4,0.3831,0.3831,0.3831,0.4,0.4,0.4,0.3774,0.3333,0.3333,0.4167,0.3846,0.3846,0.4082,0.3968,0.3968,,,,0.3509,0.3509,0.3509,,,,0.3704,0.3509,0.3509
2113462,2/27/2026 2:34,zhas,ws,3700,165,m,ts,2/26/2026,21:34:25,0,,,0.3774,w,0.4167,0.4878,0.4878,0.3968,0.4854,0.4854,0.4167,0.4717,0.4717,0.4878,0.4878,0.4878,0.4167,0.4651,0.4651,0.4082,0.4785,0.4695,0.3774,0.4444,0.4444,0.4762,0.4762,0.4762,,,,0.3953,0.4425,0.4425
2120058,2/28/2026 5:44,tiaf,ws,7100,210,c,ts,2/27/2026,0:44:24,0,,,0.3226,w,0.4348,,0.3333,0.3953,,0.3049,0.4115,,0.339,0.3226,,0.3333,0.3846,,0.303,0.4082,,0.3049,0.4082,,0.3226,0.3636,,0.3333,,,,0.365,,0.2924
2140203,3/2/2026 0:37,frec,ws,6100,200,c,ts,3/1/2026,19:37:38,0,,,0.3333,l,0.4167,0.3636,0.3636,0.4049,0.4149,0.3676,0.3922,0.3922,0.339,0.3333,0.3333,0.3333,0.4167,0.4167,0.3571,0.4082,0.4082,0.3663,0.4255,0.4255,0.3774,0.3846,0.3636,0.3636,0.365,0.365,0.365,0.3676,0.3559,0.3268
2139118,3/1/2026 21:32,kali,ws,3300,180,d,ts,3/1/2026,16:32:31,0,,,0.3571,w,0.4082,,0.4255,0.3571,,0.3636,0.4202,,0.4202,0.4348,,0.4348,0.3846,,0.3846,0.4082,,0.4082,0.4167,,0.4255,0.4167,,0.4167,,,,0.3759,,0.3817
2144939,3/3/2026 19:53,land,ws,3000,162,d,ts,3/3/2026,14:53:45,0,,,0.3817,l,0.4255,0.4762,0.4762,0.3817,0.4545,0.4545,0.4444,0.4808,0.4808,0.5,0.5,0.5,0.4167,0.4167,0.4762,0.4082,0.4184,0.4386,0.4255,0.4255,0.4762,0.4651,0.4878,0.4878,,,,0.3984,0.4237,0.4386
2019848,2/12/2026 20:48,jonj,ws,4100,175,c,ts,2/12/2026,15:48:19,0,,,0.3636,w,0.4545,,,0.4464,,,0.4386,,,0.3636,,,0.4545,,,0.4184,,,,,,0.4082,,,0.999,,,0.3953,,
2019553,2/12/2026 19:02,quin,ws,3300,175,c,ts,2/12/2026,14:02:26,0,,,0.3636,l,,,,0.3906,0.3906,0.3906,0.4386,0.4386,0.4386,0.3636,0.3636,0.3636,0.3846,0.3846,0.3846,0.4184,0.4274,0.4274,,,,0.4255,0.4255,0.4082,,,,0.3817,0.3774,0.3802
2043302,2/15/2026 18:51,wala,ws,3200,153,d,ts,2/15/2026,13:51:59,0,,,0.3953,l,0.4348,,0.5,0.3953,,0.4673,0.4545,,0.4762,0.5122,,0.5122,0.4167,,0.4651,0.4184,,0.4695,,,,0.4651,,0.4878,0.4808,,0.4878,0.4098,,0.4484
2090783,2/22/2026 21:29,lepc,ws,3300,165,c,ts,2/22/2026,16:29:57,0,,,0.3774,w,0.4255,0.3509,0.3509,0.4425,0.3636,0.3636,0.4255,0.3636,0.3636,0.3774,0.3774,0.3774,0.4545,0.4545,0.3846,0.4184,0.3559,0.3774,,,,0.3846,0.3774,0.3774,,,,0.3953,0.3311,0.3268
2094018,2/24/2026 2:55,frul,ws,14500,210,l,ts,2/23/2026,21:55:15,0,,,0.3226,l,0.4651,0.3125,0.2778,0.4167,0.3077,0.3077,0.4545,0.339,0.3226,0.3226,0.3226,0.3448,0.4167,0.3333,0.3333,0.4184,0.3356,0.3356,,,,0.3226,0.3226,0.3226,,,,0.4065,0.2915,0.2833
2094053,2/24/2026 3:02,frul,ws,6200,165,c,ts,2/23/2026,22:02:16,0,,,0.3774,l,0.4348,,,0.4425,,,0.4762,,,0.3774,,,0.4348,,,0.4184,,,,,,0.3846,,,,,,0.4115,,
2092762,2/23/2026 18:26,para,ws,3100,160,c,ts,2/23/2026,13:26:10,0,,,0.3846,l,0.4545,0.4545,0.4082,0.4608,0.4608,0.4608,0.4255,0.4255,0.4255,0.4255,0.3846,0.3846,0.4348,0.4348,0.4348,0.4184,0.4184,0.4184,,,,0.4348,0.4167,0.4082,,,,0.4032,0.3968,0.3846
2093628,2/24/2026 1:55,town,ws,4100,165,c,ts,2/23/2026,20:55:38,0,,,0.3774,w,0.4651,0.3774,,0.4587,0.4587,,0.4444,0.4444,,0.3774,0.3774,,0.4348,0.4348,,0.4184,0.4184,,,,,0.4167,0.3922,,,,,0.4,0.3717,
2098483,2/25/2026 2:30,zarr,ws,3400,190,c,ts,2/24/2026,21:30:42,0,,,0.3448,l,0.3922,,0.3571,0.4405,,0.3861,0.3922,,0.3571,0.3448,,0.3448,0.4167,,0.3846,0.4184,,0.4082,,,,0.3846,,0.3636,,,,0.365,,0.3247
2101542,2/25/2026 19:39,rind,ws,3500,160,c,ts,2/25/2026,14:39:36,0,,,0.3846,w,0.4545,0.4545,0.4,0.4274,0.4274,0.4274,0.4484,0.4484,0.4484,0.3846,0.3846,0.3846,0.4545,0.4545,0.4545,0.4184,0.4184,0.4184,,,,0.4348,0.4167,0.4,,,,0.4032,0.4,0.3861
2143406,3/3/2026 2:21,svat,ws,5900,190,c,ts,3/2/2026,21:21:38,0,,,0.3448,l,0.4255,0.4082,0.4348,0.4348,0.3968,0.3984,0.4202,0.4,0.4115,0.3448,0.3448,0.3448,0.4167,0.4,0.4,0.4184,0.4082,0.3876,0.4082,0.3846,0.3846,0.4082,0.4167,0.4167,,,,0.3788,0.3571,0.3676
2149406,3/4/2026 2:25,tsen,ws,4600,190,c,ts,3/3/2026,21:25:50,0,,,0.3448,l,0.4082,0.4082,0.3125,0.4,0.4202,,0.4292,0.4115,0.3226,0.3448,0.3448,0.3448,,,,0.4184,0.4184,0.3155,,,,0.3846,0.3509,0.339,,,,0.3704,0.3745,0.2874
2020148,2/12/2026 23:45,navo,ws,6000,160,f,ts,2/12/2026,18:45:36,0,,,0.3846,l,0.3846,,,0.4545,,,0.4587,,,0.5122,,,0.4651,,,0.4274,,,,,,0.4878,,,0.4237,,,0.4167,,
2028034,2/14/2026 4:10,shap,ws,3800,172,d,ts,2/13/2026,23:10:42,0,,,0.3676,w,0.4,0.4878,0.4878,0.3676,0.4329,0.4329,0.4167,0.4673,0.4673,0.4651,0.4651,0.4651,0.4,0.4545,0.4545,0.4274,0.4785,0.5074,,,,0.4444,0.4651,0.4762,0.6865,0.6865,0.6865,0.3891,0.4425,0.4444
2088452,2/22/2026 15:49,pela,ws,5400,181,d,ts,2/22/2026,10:49:05,0,,,0.3559,w,0.4255,0.4348,0.4348,0.3559,0.3831,0.3968,0.4167,0.4167,0.4292,,,,0.4,0.4,0.4167,0.4274,0.4386,0.4386,,,,0.4348,0.4444,0.4444,,,,0.3831,0.3861,0.3953
2103028,2/26/2026 0:52,dard,ws,4100,175,c,ts,2/25/2026,19:52:49,0,,,0.3636,w,0.4167,0.3636,0.3636,0.4132,0.4292,0.3745,0.4255,0.4255,0.3704,0.3636,0.3636,0.3636,0.4348,0.4348,0.3846,0.4274,0.4274,0.3876,,,,0.4255,0.3846,0.3846,,,,0.3861,0.365,0.3356
2112883,2/27/2026 2:17,agst,ws,5100,160,c,ts,2/26/2026,21:17:19,0,,,0.3846,l,0.4545,0.4348,0.4348,0.463,0.4202,0.4202,0.4587,0.4386,0.4386,0.3846,0.3846,0.3846,0.4167,0.4167,0.4167,0.4274,0.4082,0.4082,0.4444,0.4255,0.4255,0.4444,0.4444,0.4444,,,,0.4115,0.3937,0.3953
2112712,2/27/2026 2:12,agst,ws,3200,175,c,ts,2/26/2026,21:12:00,0,,,0.3636,l,,,,0.4115,0.3891,0.3891,0.4386,0.4,0.4,0.3636,0.3636,0.3636,0.3846,0.3846,0.3333,0.4274,0.4184,0.4184,0.4167,0.3846,0.3846,0.4082,0.4082,0.4082,,,,0.3817,0.3546,0.3521
2136941,3/1/2026 18:23,lepc,ws,5700,165,c,ts,3/1/2026,13:23:26,0,,,0.3774,l,0.4651,,,0.4545,,,0.4386,,,0.3774,,,0.4762,,,0.4274,,,0.4651,,,0.4255,,,,,,0.4082,,
2141290,3/2/2026 18:20,bloc,ws,3300,156,d,ts,3/2/2026,13:20:49,0,,,0.3906,l,0.4545,,0.5,0.3906,,0.3984,0.4545,,0.4545,0.4878,,0.4878,0.4348,,0.4348,0.4274,,0.4184,0.4255,,0.4255,0.4444,,0.5,0.4202,,0.4695,0.4065,,0.4202
2145240,3/3/2026 22:08,galf,ws,3300,161,d,ts,3/3/2026,17:08:17,0,,,0.3831,l,0.4082,0.4082,0.4082,0.3623,0.4202,0.4202,0.4348,0.4348,0.4348,0.4,0.4545,0.4545,0.5833,0.5833,0.5833,0.4274,0.4274,0.4274,0.4082,0.4348,0.4348,0.4545,0.4651,0.4651,,,,0.3922,0.4065,0.4065
2054343,2/18/2026 16:34,gauf,ws,4500,155,f,ts,2/18/2026,11:34:18,0,,,0.3922,w,0.3922,0.5,0.5,0.4739,0.4739,0.5556,0.4762,0.4762,0.5556,0.4348,0.4762,0.4762,,,,0.4386,0.4386,0.4878,,,,0.5,0.5349,0.5349,,,,0.4167,0.4484,0.4878
2054624,2/18/2026 19:42,kopr,ws,3300,160,f,ts,2/18/2026,14:42:08,0,,,0.3846,w,0.3846,0.4082,0.4167,0.4115,0.4115,0.4405,0.4444,0.4444,0.4545,0.4348,0.4348,0.4348,,,,0.4386,0.4386,0.4484,,,,0.4651,0.4651,0.4651,,,,0.4032,0.4065,0.4115
2054888,2/18/2026 21:35,nakb,ws,4300,180,b,ts,2/18/2026,16:35:35,0,,,0.3571,l,0.4348,0.4348,,0.3953,0.4065,,0.3571,0.3846,,0.4167,0.4167,,0.4,0.3846,,0.4386,0.4386,,,,,0.4167,0.4167,,,,,0.3817,0.3817,
2069031,2/20/2026 20:23,mens,ws,5300,165,c,ts,2/20/2026,15:23:35,0,,,0.3774,l,0.4348,,0.3922,0.4587,,0.4202,0.4545,,0.4202,0.3774,,0.3774,0.4651,,0.4082,0.4386,,0.4184,,,,0.4255,,0.4255,,,,0.4082,,0.3788
2082186,2/22/2026 0:05,ymee,ws,3400,200,l,ts,2/21/2026,19:05:57,0,,,0.3333,w,0.3922,0.2857,0.2857,0.4274,0.3891,0.2882,0.4167,0.3125,0.3125,0.3226,0.3226,0.3226,0.4167,0.4167,0.3077,0.4386,0.4184,0.3663,,,,0.3333,0.3125,0.3279,,,,0.3534,0.295,0.2639
2094305,2/24/2026 3:53,masa,ws,3300,160,c,ts,2/23/2026,22:53:36,0,,,0.3846,w,0.4348,0.4167,0.4167,0.4425,0.3953,0.3953,0.4444,0.4167,0.4167,0.3846,0.3846,0.4255,0.4545,0.4348,0.4348,0.4386,0.4184,0.4184,,,,0.4348,0.4167,0.4255,,,,0.4049,0.3802,0.3846
2094336,2/24/2026 3:59,xiny,ws,3200,154,d,ts,2/23/2026,22:59:05,0,,,0.3937,l,0.4167,,,0.3937,,,0.4608,,,0.4651,,,0.4167,,,0.4386,,,,,,0.4651,,,,,,0.4115,,
2105385,2/26/2026 2:13,kecm,ws,3200,165,c,ts,2/25/2026,21:13:29,0,,,0.3774,w,0.4348,,0.4348,0.4255,,0.4149,0.4292,,0.4292,0.3774,,0.3636,0.4348,,0.4167,0.4386,,0.4274,,,,0.4348,,0.4,,,,0.3968,,0.3861
2115970,2/27/2026 4:35,nakb,ws,4100,157,d,ts,2/26/2026,23:35:45,0,,,0.3891,w,0.4255,0.4545,0.4545,0.3891,0.4184,0.4115,0.4717,0.4717,0.4902,0.4545,0.4545,0.4545,0.4348,0.4545,0.4545,0.4386,0.4695,0.4386,0.4444,0.4651,0.4651,0.4651,0.4651,0.4651,,,,0.4115,0.4255,0.4255
2135573,3/1/2026 3:30,paol,ws,5400,145,m,ts,2/28/2026,22:30:57,0,,,0.4082,l,0.4651,,,0.4525,,,,,,0.5349,,,0.4545,,,0.4386,,,0.4082,,,0.5,,,,,,0.4367,,
2139208,3/1/2026 21:55,stak,ws,3400,150,c,ts,3/1/2026,16:55:47,0,,,0.4,w,0.4545,0.4167,0.4167,0.5,0.5,0.4255,0.4717,0.4717,0.4386,0.4,0.4,0.4,0.4878,0.4878,0.4348,0.4386,0.4274,0.3876,0.4545,0.4545,0.4082,0.4444,0.4348,0.4348,,,,0.4184,0.4082,0.3817
2141293,3/2/2026 18:21,bloc,ws,4500,171,d,ts,3/2/2026,13:21:09,0,,,0.369,l,0.4444,0.4545,0.4545,0.369,0.3817,0.3937,0.4444,0.4444,0.4444,0.4444,0.4444,0.4444,0.4167,0.4167,0.4348,0.4386,0.4386,0.4484,0.4167,0.4167,0.4255,0.4348,0.4444,0.4444,0.4202,0.4202,0.4202,0.3937,0.3968,0.4
2143730,3/3/2026 3:01,svat,ws,3400,164,d,ts,3/2/2026,22:01:36,0,,,0.3788,l,0.4255,0.4255,0.4545,0.3788,0.3817,0.3817,0.4587,0.4444,0.4444,0.4348,0.4348,0.4348,0.4,0.4,0.4,0.4386,0.4184,0.4184,0.4444,0.4444,0.4444,0.4444,0.4348,0.4348,,,,0.3984,0.3953,0.4
2141783,3/2/2026 23:15,tsen,ws,3300,160,c,ts,3/2/2026,18:15:06,0,,,0.3846,w,0.4255,0.3636,,0.4808,0.4785,,0.4444,0.4444,,0.3846,0.3846,,,,,0.4386,0.4386,,,,,0.4444,0.4255,,,,,0.4032,0.3876,
2042736,2/15/2026 17:01,svrc,ws,4200,178,d,ts,2/15/2026,12:01:04,0,,,0.3597,l,0.4348,0.4348,0.4348,0.3597,0.3891,0.3891,0.4167,0.4167,0.4167,0.4348,0.4348,0.4348,0.4,0.4167,0.4167,0.4484,0.4184,0.4184,,,,0.4255,0.4255,0.4255,0.4132,0.4132,0.4132,0.3831,0.3861,0.3861
2074480,2/21/2026 20:05,dole,ws,4500,160,c,ts,2/21/2026,15:05:22,0,,,0.3846,w,0.4444,0.3922,0.3922,0.4566,0.3968,0.3968,0.4386,0.3704,0.3704,0.3846,0.3846,0.3846,0.4348,0.3846,0.3846,0.4484,0.3968,0.3968,,,,,,,,,,0.4082,0.3521,0.3521
2092178,2/23/2026 2:00,kyps,ws,5900,194,d,ts,2/22/2026,21:00:12,0,,,0.3401,w,0.4255,0.4651,0.4651,0.3401,0.3922,0.3922,0.4032,0.4348,0.4348,0.4348,0.4348,0.4348,0.3846,0.4167,0.4167,0.4484,0.4695,0.4695,,,,0.4255,0.4444,0.4444,,,,0.3731,0.4016,0.4016
2094292,2/24/2026 3:47,xiny,ws,6300,150,f,ts,2/23/2026,22:47:47,0,,,0.4,l,0.4,0.4545,0.4545,0.4505,0.4505,0.4831,0.4831,0.4831,0.5,0.5,0.5,0.5,0.4545,0.4545,0.4878,0.4484,0.4484,0.4785,,,,0.5,0.5122,0.5122,,,,0.4329,0.4405,0.4545
2097329,2/25/2026 1:36,zarr,ws,7400,140,d,ts,2/24/2026,20:36:45,0,,,0.4167,l,0.4878,0.5,0.5,0.4167,0.4587,0.4608,0.4673,0.4673,0.4902,,,,0.6154,0.6154,0.6154,0.4484,0.4695,0.4695,,,,0.4878,0.5122,0.5122,,,,0.4464,0.463,0.4651
2119500,2/28/2026 3:19,bouk,ws,7800,150,f,ts,2/27/2026,22:19:12,0,,,0.4,l,0.4,0.4,0.4,0.5434,0.4975,0.495,0.4717,0.4484,0.4386,,,,0.5238,,,0.4484,0.4082,0.4082,0.505,0.4651,0.4651,0.4878,0.4878,0.4878,,,,0.4405,0.4132,0.4132
2140208,3/2/2026 0:38,frec,ws,4000,165,c,ts,3/1/2026,19:38:19,0,,,0.3774,l,0.4348,0.4348,0.3636,0.4348,0.4348,0.3953,0.4255,0.4255,0.3846,0.3774,0.3774,0.3774,0.4348,0.4348,0.4167,0.4484,0.4274,0.4184,0.4651,0.4651,0.4167,0.4348,0.4,0.4,0.4202,0.3861,0.3861,0.4,0.3906,0.361
2019482,2/12/2026 18:34,quin,ws,3900,150,c,ts,2/12/2026,13:34:34,0,,,0.4,l,0.4545,0.4348,0.4348,0.431,0.4032,0.4032,0.4608,0.4348,0.4348,0.4,0.4,0.4,0.4545,0.4167,0.4167,0.4587,0.4587,0.4274,,,,0.4545,0.4444,0.4444,,,,0.4202,0.3984,0.4
2027617,2/14/2026 2:04,kecm,ws,5800,125,c,ts,2/13/2026,21:04:25,0,,,0.4444,l,0.5,0.5,,,,,0.5122,0.5122,,0.4444,0.4878,,0.5238,0.5238,,0.4587,0.4484,,,,,0.5349,0.5349,,0.5074,0.5098,,0.4717,0.4717,
2054879,2/18/2026 21:33,hanf,ws,9100,150,c,ts,2/18/2026,16:33:15,0,,,0.4,l,0.5,,,0.5238,,,0.495,,,0.4,,,0.5,,,0.4587,,,,,,0.4545,,,,,,0.4464,,
2068802,2/20/2026 18:14,gauf,ws,15600,190,c,ts,2/20/2026,13:14:23,0,,,0.3448,l,0.5,0.3704,0.3704,0.5074,0.3425,0.3425,0.5146,0.3704,0.3704,0.3448,0.3448,0.3448,,,,0.4587,0.3356,0.3356,,,,0.3846,0.3846,0.3846,,,,0.431,0.3344,0.3344
2074750,2/21/2026 20:14,dole,ws,3000,150,e,ts,2/21/2026,15:14:03,0,,,0.4,w,0.4545,0.4545,0.4545,0.4274,0.431,0.431,0.4587,0.4484,0.4484,0.4651,0.5122,0.5122,0.4,0.4,0.4,0.4587,0.4386,0.4386,,,,,,,,,,0.4167,0.4149,0.4149
2088575,2/22/2026 17:55,brac,ws,6500,151,d,ts,2/22/2026,12:55:42,0,,,0.3984,w,0.4878,0.3731,0.3731,0.3984,0.3984,0.3984,0.4608,0.4608,0.4608,0.4444,0.4444,0.4444,0.4545,0.4545,0.4545,0.4587,0.4587,0.4587,,,,0.4878,0.4878,0.4878,,,,0.4329,0.4065,0.4065
2088588,2/22/2026 18:05,brac,ws,5100,150,b,ts,2/22/2026,13:05:38,0,,,0.4,w,0.4651,0.4878,0.4878,0.4444,0.4878,0.4902,0.4,0.4292,0.4545,0.5,0.5,0.5,0.4762,0.4878,0.4878,0.4587,0.5074,0.4878,,,,0.4878,0.5,0.5,,,,0.4237,0.4425,0.4505
2088497,2/22/2026 16:56,pela,ws,5000,150,l,ts,2/22/2026,11:56:26,0,,,0.4,w,0.4762,0.4167,0.4167,0.4425,0.3876,0.3876,0.4608,0.4167,0.4167,,,,0.4167,0.3846,0.3846,0.4587,0.4386,0.4184,,,,0.4,0.4,0.4,,,,0.4255,0.3676,0.3676
2092803,2/23/2026 19:34,bond,ws,5300,135,d,ts,2/23/2026,14:34:04,0,,,0.4255,l,0.5,0.5122,0.5122,0.4255,0.4651,0.4878,0.4831,0.5074,0.5074,0.5122,0.5122,0.5122,0.4545,0.4545,0.4878,0.4587,0.4785,0.4878,,,,0.5122,0.5122,0.5122,,,,0.4525,0.4673,0.4739
2094342,2/24/2026 4:00,vach,ws,3700,150,c,ts,2/23/2026,23:00:27,0,,,0.4,w,0.4651,,0.4348,0.4545,,0.4219,0.4444,,0.4115,0.4,,0.4,0.4348,,0.4167,0.4587,,0.4386,,,,0.4545,,0.4348,,,,0.4202,,0.3876
2107477,2/26/2026 4:21,bell,ws,3100,150,c,ts,2/25/2026,23:21:03,0,,,0.4,w,0.4651,0.4651,0.4651,0.4274,0.4274,0.4274,0.4348,0.4348,0.4348,0.4,0.4255,0.4255,0.4348,0.4348,0.4348,0.4587,0.4587,0.4587,0.4651,0.4651,0.4651,0.4545,0.4651,0.4762,,,,0.4167,0.4202,0.4219
2107482,2/26/2026 4:21,bell,ws,3800,150,c,ts,2/25/2026,23:21:20,0,,,0.4,w,0.4651,0.4651,0.4651,0.4484,0.4484,0.4274,0.4348,0.4348,0.4348,0.4,0.4,0.4,0.4348,0.4348,0.4348,0.4587,0.4484,0.4484,0.4762,0.4762,0.4651,0.4545,0.4545,0.4545,,,,0.4202,0.4149,0.4149
2101431,2/25/2026 18:29,rakh,ws,5700,145,d,ts,2/25/2026,13:29:10,0,,,0.4082,l,0.4545,,0.4651,0.4082,,0.4184,0.5,,0.5122,0.4444,,0.4444,,,,0.4587,,0.4587,,,,0.4878,,0.4878,,,,0.4367,,0.4405
2116208,2/27/2026 5:26,nakb,ws,5000,130,f,ts,2/26/2026,0:26:50,0,,,0.4348,w,0.4348,0.4348,0.4348,0.5,0.4831,0.4831,0.5238,0.5238,0.5238,0.5455,0.5455,0.5238,0.5,0.5,0.4762,0.4587,0.4587,0.4587,,,,0.5122,0.5,0.5,,,,0.4587,0.4566,0.4505
2116603,2/27/2026 17:36,gaub,ws,3600,160,d,ts,2/27/2026,12:36:05,0,,,0.3846,l,,,,0.3846,0.4016,0.4016,0.4831,0.4717,0.4717,,,,0.4167,0.4167,0.4167,0.4587,0.4484,0.4386,0.4082,0.4,0.4,0.4255,0.4255,0.4255,,,,0.4016,0.4032,0.4016
2012658,2/12/2026 0:41,tabi,ws,9500,165,c,ts,2/11/2026,19:41:54,0,,,0.3774,w,0.4651,0.3704,0.3704,0.4545,0.3704,0.3704,0.4545,0.3448,0.3704,0.3774,0.3774,0.3774,0.4651,0.3846,0.3846,0.4695,0.3876,0.3876,,,,0.3846,0.3922,0.4,,,,0.4274,0.3378,0.3472
2071662,2/21/2026 17:05,appl,ws,5900,193,d,ts,2/21/2026,12:05:15,0,,,0.3413,l,0.4082,0.4082,0.4255,0.3413,0.3413,0.3413,0.4255,0.4255,0.4255,0.4255,0.4255,0.4255,0.4,0.4,0.4,0.4695,0.3876,0.4184,,,,,,,,,,0.3745,0.3717,0.3788
2089120,2/22/2026 19:06,garl,ws,5100,133,d,ts,2/22/2026,14:06:30,0,,,0.4292,l,0.4878,0.5238,0.5238,0.4292,0.495,0.495,0.5283,0.5633,0.5633,0.5,0.5,0.5,0.4762,0.4762,0.5238,0.4695,0.5074,0.537,,,,,,,,,,0.4545,0.4926,0.4975
2092907,2/23/2026 23:47,kasi,ws,8400,175,c,ts,2/23/2026,18:47:11,0,,,0.3636,w,0.4878,,,0.4695,,,0.431,,,0.3636,,,0.4762,,,0.4695,,,,,,0.3922,,,,,,0.4098,,
2102521,2/26/2026 0:27,atma,ws,4800,127,d,ts,2/25/2026,19:27:00,0,,,0.4405,w,0.5,,,0.4405,,,0.4854,,,0.5455,,,0.4651,,,0.4695,,,,,,0.5238,,,,,,0.4608,,
2140202,3/2/2026 0:36,osuw,ws,7300,148,d,ts,3/1/2026,19:36:51,0,,,0.4032,l,0.5,0.5,0.5,0.4032,,0.4082,0.5,0.5,0.5,0.4878,0.4878,0.4878,0.4762,0.4762,0.4762,0.4695,0.4587,0.4587,0.4545,0.4545,0.4545,0.4762,0.4762,0.4762,0.4673,0.4673,0.4673,0.4405,0.4484,0.4405
2069223,2/20/2026 23:10,berr,ws,5500,146,d,ts,2/20/2026,18:10:17,0,,,0.4065,l,0.4651,0.4651,0.5,0.4065,0.4202,0.4202,0.4444,0.4444,0.4444,0.4444,0.4878,0.4878,0.5652,0.5652,0.5652,0.4785,0.4785,0.5074,,,,0.4762,0.4878,0.5,,,,0.4348,0.4386,0.4464
2068982,2/20/2026 19:56,mens,ws,6600,150,c,ts,2/20/2026,14:56:13,0,,,0.4,l,0.5,0.4255,0.4255,0.4831,0.4149,0.4149,0.463,0.4255,0.4255,0.4,0.4,0.4,0.4762,0.4167,0.4167,0.4785,0.4484,0.4386,,,,0.4444,0.4444,0.4444,,,,0.4348,0.3968,0.3906
2068842,2/20/2026 18:29,wong,ws,3000,151,d,ts,2/20/2026,13:29:06,0,,,0.3984,l,0.4167,,0.4878,0.3984,,0.4785,0.4386,,0.4808,0.4545,,0.4545,0.4348,,0.4348,0.4785,,0.5169,,,,0.4545,,0.5,,,,0.4082,,0.4566
2071812,2/21/2026 17:37,mont,ws,5000,135,d,ts,2/21/2026,12:37:11,0,,,0.4255,l,0.4762,0.5238,0.5238,0.4255,0.4717,0.4717,0.4854,0.5238,0.5238,0.5238,0.5238,0.5238,0.4545,0.4878,0.4878,0.4785,0.5283,0.5575,,,,0.5122,0.5122,0.5122,,,,0.4505,0.4785,0.4785
2117260,2/27/2026 21:49,bouz,ws,5900,140,c,ts,2/27/2026,16:49:26,0,,,0.4167,l,0.5,0.4348,0.4348,0.4717,0.4386,0.4386,0.4831,0.4255,0.4255,0.4167,0.4167,0.4167,0.4762,0.4348,0.4348,0.4785,0.4587,0.4587,0.5,0.4444,0.4444,0.4545,0.4444,0.4444,,,,0.4464,0.4049,0.4049
2118958,2/28/2026 2:27,sele,ws,21700,195,l,ts,2/27/2026,21:27:24,0,,,0.339,l,0.5,0.3226,0.3226,0.4854,,,0.4902,0.3571,0.3571,,,,0.4762,0.3125,0.3125,0.4785,0.346,0.3356,0.5,0.3571,0.3571,0.339,0.339,0.339,,,,0.4608,0.3058,0.3021
2134272,3/1/2026 2:08,zhas,ws,4900,120,m,ts,2/28/2026,21:08:36,0,,,0.4545,l,0.5455,0.5455,0.5455,0.4902,0.5261,0.5261,,,,0.5238,0.5238,0.5238,0.4762,0.5349,0.5349,0.4785,0.5475,0.5283,0.4545,0.5122,0.5122,0.5349,0.5349,0.5455,,,,0.4785,0.5025,0.5025
2010963,2/11/2026 18:05,ryba,ws,4800,120,c,ts,2/11/2026,13:05:46,0,,,0.4545,w,0.5122,,,0.5475,,,0.5098,,,0.4545,,,0.5238,,,0.4878,,,,,,0.5349,,,0.6416,,,0.4831,,
2020017,2/12/2026 21:54,stru,ws,5000,125,c,ts,2/12/2026,16:54:42,0,,,0.4444,l,,,,,,,0.5146,0.5146,0.5,0.4444,0.4444,0.4444,,,,0.4878,0.4785,0.4695,,,,0.5455,0.5455,0.5556,0.505,0.5,0.5098,0.4695,0.4651,0.4608
